ProductBenefitRecommendedSIBetaID,ProductCode,BenefitCode,Age,RecommendedSI,DtmCreated,CreatedBy,DtmUpdated,UpdatedBy,DtmValidFrom,DtmValidTo
4494,GT1,DTH,66,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4495,GT1,DTH,67,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4496,GT1,DTH,68,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4497,GT1,DTH,69,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4498,GT1,DTH,70,30000,10:59.8,AsefA01,NULL,NULL,00:00.0,NULL
4499,GT2,DTH,18,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4500,GT2,DTH,19,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4501,GT2,DTH,20,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4502,GT2,DTH,21,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4503,GT2,DTH,22,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4504,GT2,DTH,23,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4505,GT2,DTH,24,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4506,GT2,DTH,25,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4507,GT2,DTH,26,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4508,GT2,DTH,27,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4509,GT2,DTH,28,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4510,GT2,DTH,29,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4511,GT2,DTH,30,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4512,GT2,DTH,31,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4513,GT2,DTH,32,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4514,GT2,DTH,33,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4515,GT2,DTH,34,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4516,GT2,DTH,35,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4517,GT2,DTH,36,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4518,GT2,DTH,37,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4519,GT2,DTH,38,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4520,GT2,DTH,39,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4521,GT2,DTH,40,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4522,GT2,DTH,41,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4523,GT2,DTH,42,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4524,GT2,DTH,43,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4525,GT2,DTH,44,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4526,GT2,DTH,45,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4527,GT2,DTH,46,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4528,GT2,DTH,47,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4529,GT2,DTH,48,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4530,GT2,DTH,49,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4531,GT2,DTH,50,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4532,GT2,DTH,51,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4533,GT2,DTH,52,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4534,GT2,DTH,53,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4535,GT2,DTH,54,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4536,GT2,DTH,55,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4537,GT2,DTH,56,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4538,GT2,DTH,57,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4539,GT2,DTH,58,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4540,GT2,DTH,59,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4541,GT2,DTH,60,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4542,GT2,DTH,61,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4543,GT2,DTH,62,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4544,GT2,DTH,63,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4545,GT2,DTH,64,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4546,GT2,DTH,65,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4547,GT2,DTH,66,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4548,GT2,DTH,67,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4549,GT2,DTH,68,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4550,GT2,DTH,69,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4551,GT2,DTH,70,30000,11:00.0,AsefA01,NULL,NULL,00:00.0,NULL
4552,GT3,DTH,18,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4553,GT3,DTH,19,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4554,GT3,DTH,20,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4555,GT3,DTH,21,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4556,GT3,DTH,22,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4557,GT3,DTH,23,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4558,GT3,DTH,24,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4559,GT3,DTH,25,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4560,GT3,DTH,26,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4561,GT3,DTH,27,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4562,GT3,DTH,28,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4563,GT3,DTH,29,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4564,GT3,DTH,30,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4565,GT3,DTH,31,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4566,GT3,DTH,32,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4567,GT3,DTH,33,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4568,GT3,DTH,34,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4569,GT3,DTH,35,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4570,GT3,DTH,36,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4571,GT3,DTH,37,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4572,GT3,DTH,38,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4573,GT3,DTH,39,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4574,GT3,DTH,40,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4575,GT3,DTH,41,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4576,GT3,DTH,42,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4577,GT3,DTH,43,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4578,GT3,DTH,44,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4579,GT3,DTH,45,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4580,GT3,DTH,46,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4581,GT3,DTH,47,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4582,GT3,DTH,48,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4583,GT3,DTH,49,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4584,GT3,DTH,50,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4585,GT3,DTH,51,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4586,GT3,DTH,52,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4587,GT3,DTH,53,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4588,GT3,DTH,54,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4589,GT3,DTH,55,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4590,GT3,DTH,56,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4591,GT3,DTH,57,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4592,GT3,DTH,58,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4593,GT3,DTH,59,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4594,GT3,DTH,60,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4595,GT3,DTH,61,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4596,GT3,DTH,62,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4597,GT3,DTH,63,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4598,GT3,DTH,64,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4599,GT3,DTH,65,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4600,GT3,DTH,66,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4601,GT3,DTH,67,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4602,GT3,DTH,68,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4603,GT3,DTH,69,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4604,GT3,DTH,70,50000,11:00.2,AsefA01,NULL,NULL,00:00.0,NULL
4605,GT4,DTH,18,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4606,GT4,DTH,19,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4607,GT4,DTH,20,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4608,GT4,DTH,21,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4609,GT4,DTH,22,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4610,GT4,DTH,23,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4611,GT4,DTH,24,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4612,GT4,DTH,25,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4613,GT4,DTH,26,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4614,GT4,DTH,27,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4615,GT4,DTH,28,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4616,GT4,DTH,29,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4617,GT4,DTH,30,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4618,GT4,DTH,31,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4619,GT4,DTH,32,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4620,GT4,DTH,33,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4621,GT4,DTH,34,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4622,GT4,DTH,35,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4623,GT4,DTH,36,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4624,GT4,DTH,37,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4625,GT4,DTH,38,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4626,GT4,DTH,39,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4627,GT4,DTH,40,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4628,GT4,DTH,41,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4629,GT4,DTH,42,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4630,GT4,DTH,43,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4631,GT4,DTH,44,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4632,GT4,DTH,45,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4633,GT4,DTH,46,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4634,GT4,DTH,47,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4635,GT4,DTH,48,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4636,GT4,DTH,49,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4637,GT4,DTH,50,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4638,GT4,DTH,51,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4639,GT4,DTH,52,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4640,GT4,DTH,53,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4641,GT4,DTH,54,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4642,GT4,DTH,55,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4643,GT4,DTH,56,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4644,GT4,DTH,57,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4645,GT4,DTH,58,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4646,GT4,DTH,59,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4647,GT4,DTH,60,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4648,GT4,DTH,61,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4649,GT4,DTH,62,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4650,GT4,DTH,63,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4651,GT4,DTH,64,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4652,GT4,DTH,65,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4653,GT4,DTH,66,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4654,GT4,DTH,67,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4655,GT4,DTH,68,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4656,GT4,DTH,69,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4657,GT4,DTH,70,250000,11:00.4,AsefA01,NULL,NULL,00:00.0,NULL
4658,GT5,DTH,18,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4659,GT5,DTH,19,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4660,GT5,DTH,20,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4661,GT5,DTH,21,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4662,GT5,DTH,22,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4663,GT5,DTH,23,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4664,GT5,DTH,24,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4665,GT5,DTH,25,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4666,GT5,DTH,26,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4667,GT5,DTH,27,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4668,GT5,DTH,28,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4669,GT5,DTH,29,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4670,GT5,DTH,30,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4671,GT5,DTH,31,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4672,GT5,DTH,32,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4673,GT5,DTH,33,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4674,GT5,DTH,34,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4675,GT5,DTH,35,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4676,GT5,DTH,36,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4677,GT5,DTH,37,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4678,GT5,DTH,38,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4679,GT5,DTH,39,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4680,GT5,DTH,40,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4681,GT5,DTH,41,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4682,GT5,DTH,42,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4683,GT5,DTH,43,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4684,GT5,DTH,44,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4685,GT5,DTH,45,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4686,GT5,DTH,46,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4687,GT5,DTH,47,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4688,GT5,DTH,48,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4689,GT5,DTH,49,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4690,GT5,DTH,50,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4691,GT5,DTH,51,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4692,GT5,DTH,52,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4693,GT5,DTH,53,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4694,GT5,DTH,54,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4695,GT5,DTH,55,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4696,GT5,DTH,56,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4697,GT5,DTH,57,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4698,GT5,DTH,58,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4699,GT5,DTH,59,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4700,GT5,DTH,60,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4701,GT5,DTH,61,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4702,GT5,DTH,62,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4703,GT5,DTH,63,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4704,GT5,DTH,64,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4705,GT5,DTH,65,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4706,GT5,DTH,66,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4707,GT5,DTH,67,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4708,GT5,DTH,68,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4709,GT5,DTH,69,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4710,GT5,DTH,70,250000,11:01.2,AsefA01,NULL,NULL,00:00.0,NULL
4711,GT6,DTH,18,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4712,GT6,DTH,19,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4713,GT6,DTH,20,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4714,GT6,DTH,21,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4715,GT6,DTH,22,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4716,GT6,DTH,23,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4717,GT6,DTH,24,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4718,GT6,DTH,25,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4719,GT6,DTH,26,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4720,GT6,DTH,27,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4721,GT6,DTH,28,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4722,GT6,DTH,29,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4723,GT6,DTH,30,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4724,GT6,DTH,31,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4725,GT6,DTH,32,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4726,GT6,DTH,33,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4727,GT6,DTH,34,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4728,GT6,DTH,35,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4729,GT6,DTH,36,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4730,GT6,DTH,37,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4731,GT6,DTH,38,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4732,GT6,DTH,39,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4733,GT6,DTH,40,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4734,GT6,DTH,41,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4735,GT6,DTH,42,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4736,GT6,DTH,43,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4737,GT6,DTH,44,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4738,GT6,DTH,45,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4739,GT6,DTH,46,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4740,GT6,DTH,47,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4741,GT6,DTH,48,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4742,GT6,DTH,49,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4743,GT6,DTH,50,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4744,GT6,DTH,51,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4745,GT6,DTH,52,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4746,GT6,DTH,53,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4747,GT6,DTH,54,500000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4748,GT6,DTH,55,350000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4749,GT6,DTH,56,350000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4750,GT6,DTH,57,350000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4751,GT6,DTH,58,350000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4752,GT6,DTH,59,350000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4753,GT6,DTH,60,350000,11:01.9,AsefA01,NULL,NULL,00:00.0,NULL
4754,GT7,DTH,18,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4755,GT7,DTH,19,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4756,GT7,DTH,20,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4757,GT7,DTH,21,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4758,GT7,DTH,22,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4759,GT7,DTH,23,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4760,GT7,DTH,24,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4761,GT7,DTH,25,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4762,GT7,DTH,26,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4763,GT7,DTH,27,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4764,GT7,DTH,28,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4765,GT7,DTH,29,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4766,GT7,DTH,30,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4767,GT7,DTH,31,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4768,GT7,DTH,32,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4769,GT7,DTH,33,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4770,GT7,DTH,34,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4771,GT7,DTH,35,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4772,GT7,DTH,36,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4773,GT7,DTH,37,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4774,GT7,DTH,38,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4775,GT7,DTH,39,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4776,GT7,DTH,40,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4777,GT7,DTH,41,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4778,GT7,DTH,42,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4779,GT7,DTH,43,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4780,GT7,DTH,44,1000000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4781,GT7,DTH,45,750000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4782,GT7,DTH,46,750000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4783,GT7,DTH,47,750000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4784,GT7,DTH,48,750000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4785,GT7,DTH,49,750000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4786,GT7,DTH,50,750000,11:02.2,AsefA01,NULL,NULL,00:00.0,NULL
4787,NTL,DTH,45,55000,16:09.4,VinceL01,00:00.0,MuhamS02,00:00.0,00:00.0
4788,NTL,DTH,46,55000,16:09.4,VinceL01,00:00.0,MuhamS02,00:00.0,00:00.0
4789,NTL,DTH,47,55000,16:09.4,VinceL01,00:00.0,MuhamS02,00:00.0,00:00.0
4790,NTL,DTH,48,55000,16:09.4,VinceL01,00:00.0,MuhamS02,00:00.0,00:00.0
4791,NTL,DTH,49,55000,16:09.4,VinceL01,00:00.0,MuhamS02,00:00.0,00:00.0
4792,NTL,DTH,50,55000,16:09.4,VinceL01,00:00.0,MuhamS02,00:00.0,00:00.0
4793,NTL,DTH,51,55000,16:09.4,VinceL01,00:00.0,MuhamS02,00:00.0,00:00.0
